Par	Pour (G1)	1
Perpetuus	Propetuus (G1)	1
Et puis	Puis si (G1)	1
Et com	Quant (G1)	1
por ce q'il voloit qe l'en le		
                tenist en auctorité aussi com un prophete	Quant Anatholius oï et entendi que Clarus ne vouloit que l'en le tenist	
                en auctorité aussi conme un prophete (G1)	1	
Qant	Quant vint que (G1)	1
Rurtius	Rimarius (G1)	1
Son viaire	Saint Martin (G1)	1
Severus	Sevrins (G1)	1
Einsi	Si (G1)	4
Et ausint com	Si conme (G1)	1
si grant joie l'en crut	Si en ot si grant joie (G1)	1
et la celle fu raemplie de si grant		
                pueur qe	Si remest la ceaule toute empullentee (G1)	1
de tote chose est sires et crieres	Sires est de toute creature (G1)	1
Meintenant	Tantost (G1)	1
Toraine	Tours (G1)	1
Ysabbarie	Ysapharie (G1)	1
en	a (G1)	13
A ce regarderent	a ce pristrent garde (G1)	1
cels	a cels (G1)	1
a cele oevre s'	a ces oevres faire (G1)	1
combatre	a combatre moi en tele maniere comme cil autre font (G1)	1
a proier et a rover	a demander et a requerre (G1)	1
a estreindre	a estraindre l'une a l'autre (G1)	1
estoit aorez	a esté (G1)	1
faire	a faire (G1)	1
si com pluiseurs choses avienent	a jugement (G1)	1
encontre	a l'encontre (G1)	1
en la partie de la meson	a la porte (G1)	1
au a un home son		
                oel seint home	a li (G1)	1
nous en	a nous (G1)	1
Si prioit	a proier (G1)	1
ou	a qui (G1)	1
li seint non nostre Signeur Jesu Crist a anoncieranoncier le	a reclamer le non nostre seigneur (G1)	1
a table en sa compaignie	a sa table (G1)	1
au seint home	a saint Martin (G1)	1
as	a ses (G1)	1
veoir son pere et sa mere	a son pere et a sa mere (G1)	1
ensamble o	a toute (G1)	1
en un	a un (G1)	1
a veritables	a veritables non mie a fables (G1)	1
consomee	achevee (G1)	1
aemplir	acomplir (G1)	2
costume	acostumé (G1)	1
atargiez	acouchiez (G1)	1
uns deables toz tens	ades uns deables (G1)	1
dont	adonc (G1)	1
cil q'il avoitavoient encontrez	adonc leur feste (G1)	1
adolee	adoubee (G1)	1
lor deliz d'endroit	aese de (G1)	1
l'afubleüre ert laide	afublé estoit laidement (G1)	1
gaitoient	agaitoient (G1)	1
Et si	ainsi (G1)	1
et en abiten l'abit de moigne	ainz (G1)	4
devant ce qe	ainz que (G1)	1
ainz	ainçois (G1)	2
venist	alast (G1)	1
venir	aler (G1)	1
lui passoient	aloient (G1)	1
estoit alez un temple depecier	aloit aprés et estoit alez a un autre temple depecier (G1)	1
un vilein loé	aloué un home (G1)	1
l'amoient	amoient lui (G1)	1
a mostrer	amonnester (G1)	1
contremont	amont (G1)	1
lor arbre a trenchier mout liement. et a grant joie por abatre	amont grant joie l'arbre a abatre et a trebuschier (G1)	1
deables	anemis (G1)	1
orer	aouremenz faire iluec (G1)	1
apelez	apelez par nom (G1)	1
apelez	apelez par non (G1)	1
aportee	aportast (G1)	1
ne aprochier	aprimer (G1)	1
empriés	aprés (G1)	1
puis	aprés ce (G1)	1
grant	aprés lonc (G1)	1
qant il est morz	aprés sa mort (G1)	1
l'arcevesqes	archevesques (G1)	2
prist	arresta (G1)	1
demorer	arrester (G1)	1
arrester	arrester soi (G1)	1
encontre	arriere (G1)	1
ausint	assemblé (G1)	1
toucha	atoucha (G1)	1
et ensamble o soi	atout (G1)	2
del	au (G1)	3
a l'anemi	au deable (G1)	2
as meinz	au doit (G1)	1
plus	au plus (G1)	1
de seint Martin	au saint home (G1)	2
molt eüssentfeïssent bien al siecle lor volentez	au siecle eüssent molt de leur volentez (G1)	1
bien	aucun bien (G1)	1
trop granz maladie	aucune maladie (G1)	1
devorer et ocirre as denz	aus denz a erdre et devourer et ocirre (G1)	1
ses	autres (G1)	1
ensamble	avec (G1)	21
i entrerent aveuqesensemble	avec entrerent (G1)	1
en la compaignie au	avec le (G1)	2
ensamble	avec li (G1)	1
le sivirent	avec lui (G1)	1
grant partie ensamble o lui	avec lui grant partie (G1)	1
qi	avec qui (G1)	1
en cui compaignie il estoit venuz	avec qui il estoit venus en conpaignie (G1)	1
venir	avenir (G1)	1
avenoit	avenist chose (G1)	1
cez choses avez oïes qe j'ai		
                contees	avez ces choses escoutees et oïes (G1)	1
vindrent	avindrent (G1)	1
veoit	avoient (G1)	2
enfanz avoient: chevaliers les		
                feïssent.	avoient enfanz en feïssent toz chevaliers (G1)	1
avoient	avoient mis (G1)	1
estoit trespassé	avoit (G1)	4
si grant q'ele trespassoit tote l'umanité  de cest monde	avoit en lui (G1)	2
lonc tens avoit portee	avoit lonc tans eüe (G1)	1
estoit entrez el cors	avoit pris et saisi (G1)	1
comanderent	baillierent (G1)	1
sacrez a oés le deable et beneïz	beneïs et sacrez as deables (G1)	1
beneïs	beneïsses (G1)	1
besoignables a	besoigneus avec (G1)	1
bon exemple	biau miracle (G1)	1
hauz	biaus (G1)	1
beaus (#C2 #C3)	bien (G1)	1
deguerpir	bien deguerpir (G1)	1
seint	bon (G1)	1
. et douçour. et pitié. et 	bonne et loiaus (G1)	1
boidissant et	bruiant (G1)	1
il estoit	c'estoit (G1)	1
qe	car (G1)	1
oï	ce (G1)	6
si eüst il fait	ce eüst il fait ançois (G1)	1
de ce fu il mout dolenz	ce fist il molt dolanz (G1)	1
qe	ce que (G1)	1
il vint	ce vint (G1)	1
chaucemente	ceinture (G1)	1
ce	cel (G1)	1
ceste	cele (G1)	1
la citez	cels (G1)	1
ceaille	celulle (G1)	1
sanz doutance	certainement (G1)	1
creature reson	certaineté (G1)	1
portoient tieus noveles	ces nouvelles portoient (G1)	1
s'alaschoit	cessoit (G1)	1
icel	cest (G1)	1
ceste chose	cest miracle (G1)	1
c'est	ceste (G1)	1
oiseaus	ceuls (G1)	1
chanter	chantans (G1)	1
conmencier a	chanter ne (G1)	1
chamel	cheval (G1)	1
clers	chevaliers (G1)	1
chevauchierent un jor par la cité	chevauchoient par la cité un jour (G1)	1
seint	chier (G1)	1
il	ci (G1)	1
li seinz hom	cil (G1)	1
le conmant	conmandement (G1)	1
de par nostre Signor fet le conmandement	conmandé de par nostre Seigneur (G1)	1
en coi	conme (G1)	1
ne ne sevent noient	conme cil qui rien ne savoient (G1)	1
de boivre aprés lui com li prestres	conme li prestres estoit d'aprés lui boivre (G1)	1
recomencierent	conmencierent (G1)	1
ploroient	conmencierent a plorer (G1)	1
convertirent pres qe tuit	conmencierent pres que tuit a convertir (G1)	1
covoita molt	conmença (G1)	1
conmença	conmença a debrisier (G1)	1
l'avoit acuellie	conmença en tel maniere (G1)	1
recomençoit	conmençoit (G1)	1
reconta	conta (G1)	2
conta	conta le miracle (G1)	1
raconterai	conterai (G1)	1
encontre	contre (G1)	6
terre	contree (G1)	1
dite	conté (G1)	1
conté	conté et dit (G1)	1
corçoit	correceroit (G1)	1
tresor	cors (G1)	1
creance	creance qu'il avoient (G1)	1
creoient	creoient mie tuit (G1)	1
crioit	crioit durement (G1)	1
croiz	crois qui en celi estoit (G1)	1
cruel	crueuse (G1)	1
a	d' (G1)	1
a aler	d'aler (G1)	1
de diversitez	d'aversitez (G1)	1
richesces et avoirs	d'avoir et (G1)	1
de sa ceaille	d'els fors de sa cealle (C3 G1)	1
de la	d'ilec (G1)	1
departiz	d'ilec partiz (G1)	1
seur costé	d'un costé sur l'autre (G1)	1
ou li jovenceaus	d'un jouvencel ou il (G1)	1
pucele	damoiseles (G1)	1
del	de (G1)	12
Venus	de Veneris (G1)	1
qi	de cels qi (G1)	1
des	de ces (G1)	1
molt dolereusement	de doulereuse paine (G1)	1
molt blanche	de grant blanchor (G1)	1
granz et pesanz	de grant pesantor (G1)	1
envers nostre Seignor de haute merite	de haute merite envers nostre seignor (G1)	1
acompliz de grantde grant de grant richesce	de haute seignorie et riches (G1)	1
del chaïement	de la chaleur qu'il avoit (G1)	1
de foi et de religion	de la foi et de la relegion (G1)	1
del signe  de la	de la sainte (G1)	1
nostre	de nostre (G1)	1
nostre Signor	de nostre Seigneur (G1)	3
d'Antecrist	de nostre Seignor (G1)	2
palezins avoit	de palazine estoit (G1)	1
par	de par (C2 G1)	1
d'oster	de porter et d'oster (G1)	1
dont	de qui (G1)	1
noient	de rien (G1)	1
a ses euz	de sa veüe (G1)	1
seint Pierre de Coloigne	de saint Pere a Coloigne (G1)	1
et mondee de	de son cors (G1)	1
enemis	deables (G1)	2
combrisiez	debrisiez (G1)	1
en	dedens (G1)	1
faillir	deffaillir (C2 G1)	1
lessa quanq'il avoit	deguerpi toutes ses choses terrienes (G1)	1
defors	dehors (G1)	2
de lor	del (G1)	1
la dedenz seoient	delaienz (G1)	1
manderent	demanderent (C2 C3 G1)	1
pucele	demoisele (C2 G1)	1
a esté	demora (G1)	1
l'amour de	demorer avec (G1)	1
mostroit	demostroit (C2 C3 G1)	1
de l'eveschié	des eveschés (G1)	1
de .ii. liues	des liex (G1)	1
deci	des ore (G1)	1
freres	desciples (G1)	1
desirres	desirres molt (G1)	1
vousist	desirroit (G1)	1
liu trestorné	destour lieu (G1)	1
forsenerie	desverie (G1)	1
ravaler	devaler (G1)	1
en	devant (G1)	3
mostrer devant lui	devant lui demener (G1)	1
vers	devers (G1)	1
totes genz doivent	devoient bien toutes genz (G1)	1
deïst	deïst croire (G1)	1
lire	dire (G1)	1
parla	dist (G1)	2
conmanda et dist	dist et reconta (G1)	1
firent	distrent (G1)	1
einsi parlé	dit ceste chose et recontee (G1)	1
desertes	diverses (C2 G1)	1
pueent	doivent (G1)	1
malades	dolent (G1)	1
de paine et de doleur	doleur et paine (G1)	1
sols	dons (G1)	1
q'	dont (G1)	2
dont ci comence la vie	dont je vous dirai la vie (G1)	1
qi estoit clos et serrez	dont li huis estoit serrez (G1)	1
donroit	dounoit (G1)	1
doutance	doute (G1)	2
de son	du (G1)	2
de l'enemi	du deable (G1)	1
de l'evesqe qi Perpetuus avoit non	du saint archevesque qui propetuus estoit apelez (G1)	1
procheine del temple	du temple molt prochaine (G1)	1
pleinement	du tout (G1)	1
tresq'	dusques (G1)	1
tresq'a ce jor	dusques a cel jour (G1)	1
tresq'a tierz jor	dusques a tiers jour (G1)	1
ja (#C3)	ije (C1 C2 G1)	1
ensamble o les angeles	em paradis avec les autres angeles (G1)	1
dedenz	en (G1)	9
en	en a on (G1)	1
el	en ce (G1)	1
muer ne trestorner en nule maniere. ne en nule forme	en cele maniere transfigurer ne muer (G1)	1
Einsi	en cele nuit (G1)	1
chaçassent	en chassassent (G1)	1
creanz	en creance (G1)	1
furent	en furent (C2 C3 G1)	1
de la contree de Pannone	en la citeé de Pannonie (G1)	1
el chief	en la teste (G1)	1
en	en mi sa voie en (G1)	1
s'en son lit non: sor	en nul lieu fors seulement a (G1)	1
grant dotancedote	en paour et en doutance (G1)	1
en sa pensee	en pensé (G1)	1
el plus seür	en pluseurs (G1)	1
tant	en tant (G1)	1
pres de morir en tel maniere	en tel maniere atornez (G1)	1
el	en un (G1)	1
chaça	enchassa (G1)	1
a	encontre (G1)	2
par lui pardon et misericorde	encore merci et par sa misericorde (G1)	1
dementieres	endementieres (G1)	1
dementieres	endementres (G1)	2
dejoste soi	enpres lui (G1)	1
aussi	ensement (G1)	1
escoutés dont	entendez et escoutez (G1)	1
ooient soventes foiz	entendoient pluseurs fiees (G1)	1
n'entendoit	entendoit (G1)	1
torner	entendre (G1)	1
diligense	entente (G1)	1
ot le colp entesé	entesoit le cop (G1)	1
environ	entor (G1)	1
environ	entour (G1)	3
qe	entr'eus de ce qu'il (G1)	1
te delessoies de	entrelessoient (G1)	1
contre	envers (G1)	4
envers	envers par (G1)	1
entour	environ (G1)	1
estoient	erent (G1)	1
errant	errament (C2 G1)	1
creance	errance (G1)	1
l'en l'escriture	es escriture (G1)	1
eslevez	esleeciez (G1)	1
eslevez	esleuz (C2 C3 G1)	1
removoir le	esmouvoir (G1)	1
remuer le	esmouvoir plus haut (G1)	1
desnuer	esnuer (G1)	1
gardoient	esperoient (G1)	1
metre en poor et 	espoenter et metre (G1)	1
ressaierent	essaierent (G1)	1
ait ele	est (G1)	3
erent	estoient (G1)	5
erent	estoient avec lui (G1)	1
estoit venuz li proioit	estoient venu li prioient (G1)	1
ert	estoit (G1)	14
avoit non	estoit apelez (G1)	4
avoit non	estoit apelez en la cité (G1)	1
avoit non	estoit apelez par non (G1)	1
maumise ert	estoit malade (G1)	1
venuz ert	estoit venuz (G1)	1
nestre	estre (G1)	1
car	et (G1)	14
a	et a (G1)	1
molt sovent meint  bel miracle	et a fait maintes beles miracles (G1)	1
a demener	et amena (G1)	1
avoient	et avoient (G1)	1
de la	et d'autre part (G1)	1
et de quel creance.	et de quel contree et de quel creance (G1)	1
qui leur disoient (#C2)	et disoient (G1)	1
dist	et dist (G1)	1
si	et dont (G1)	1
en	et en (G1)	1
il ne por qant	et ensivoit (G1)	1
escuz	et escuz (G1)	1
fist	et fist (G1)	1
ne ne presçoie	et guerpissoie aprés (G1)	1
q'il	et le (G1)	1
lendemein: et si	et lendemain (G1)	1
par	et par (G1)	2
pres que tote et 	et pres que tout (G1)	1
de s'enfermeté et curee	et sanee de s'enfermeté (G1)	1
car il	et si (G1)	1
si le blasmoit par mout laides paroles	et si l'en blasmoit molt (G1)	1
si debrisa et destruist	et si le trebuscha (G1)	1
si s'en vindrent tout aval	et si se mistrent contreval (G1)	1
tant	et tant (G1)	1
tant qe	et tant que (G1)	1
Ensement	et toutevoies (G1)	1
ceus	euls (G1)	1
espace	eure (G1)	1
hom	evesques (G1)	1
creüssent	eüssent fiance (G1)	1
disoit	faisoit (G1)	1
fetes lor maisonceles	fait leur habitacle (G1)	1
sera	fera (G1)	1
greveroient	feroient elles nule grevance (G1)	1
feste	feste anuel (G1)	1
deu	feu (G1)	1
defina	fina (G1)	1
fu	fist (G1)	1
loy	foi (G1)	1
confondus	fonduz (G1)	1
fuie	force (G1)	1
formes	forme (G1)	1
qi en lui estoit	fors (G1)	1
qe	fors que (G1)	2
fil	frere (G1)	1
ert	fu (G1)	1
fu	fu il (G1)	1
vint	fu une nuiz (G1)	1
fumiere	fumee (G1)	1
furent	furent hors (G1)	1
venist	fust (G1)	2
avoir lui meïsmes garanti	garantir lui meïsmes (G1)	1
guetoit	gardoit (G1)	1
se pleinstrent et gemirent	gemirent et plainstrent (G1)	1
pluiseurs	genz (G1)	1
rien	goute (G1)	1
doit governer	gouverne (G1)	1
jemissoient	gramentoient (G1)	1
lonc	grant (G1)	4
torbe	grant assemblee des gens (G1)	1
grant joie et de grant esleecement	grant lieece et de grant joie (G1)	1
cremeur	grant paour (G1)	1
longuement	grant piece (G1)	2
grant piece le tens	grant piece devant (G1)	1
bien	granz (G1)	2
a plein: et la chaleur		
                desmesuree	granz a plain et la chaleur granz et desmesuree (G1)	1
deguerpir	guerpir (C2 G1)	1
sanz poor	hardiement (G1)	1
heitiement	hastivement (G1)	1
leva	haucha (G1)	1
grant	haute (G1)	1
vertu	haute vertu (G1)	1
orissons	heures (G1)	1
signorie et reverence	honneur et seignorie (G1)	1
fors	hors (G1)	2
de	hors de (G1)	1
desjoins del jou	hors de son jou issu et desliez (G1)	1
hastivement	hui le saint home sanz demorance (G1)	1
oï	i ot (G1)	1
celui	icelui (G1)	1
estoit	iert (G1)	4
i	il (G1)	11
une si grant torbe de deables vint	il oïrent une grant torbe de deables venant aprés (G1)	1
tant li feïst	il tantost si fist (G1)	1
il	ilec (G1)	4
ancien	iluec (G1)	2
qi la destreignoit	issue et chacie (G1)	1
mie	ja (G1)	2
reconois	je connois (G1)	1
je sui Crist	je suis Jhesu Crist (G1)	1
gloire	joie (G1)	1
gloire ou nos tuit puissonspuissions tuit parvenir	joie sanz fin (G1)	1
juignet	juing (G1)	1
a terre	jus a terre (G1)	1
tresc'a	jusque (G1)	1
tresq	jusques (G1)	2
tresq'a hui cest jor enluminee		
                et florie	jusques a l'eure Dieu enluminee et florie (G1)	1
tresq'a la matinee	jusques a la matinee (G1)	1
tresq'a la nuit	jusques a la nuit (G1)	1
tresq'a hui cest jor	jusques a ores (G1)	1
tresq'au	jusques au (G1)	2
tresq'au tierz jor	jusques au tiers (G1)	1
cele fole 	l' (G1)	2
Maxime l'empereor	l'empereor (G1)	1
li hom purgier	l'on espurgier (G1)	1
li un et li autre	l'une partie et l'autre (G1)	1
l'une	la (G1)	6
l'assemblee	la communité (G1)	1
restreindre la chariole, ce est la coroie dont li		
                jous estoit liés as cornes	la corne destraindre dont il estoit desliez as cornes (G1)	1
sa fille	la damoisele (G1)	1
cele malvese	la fausse (G1)	1
la ceaille	la maison (G1)	1
l'eure de mienuit vint	la nuit fu venue (G1)	1
et la	la ou (G1)	8
aussint com	la ou il estoient (G1)	1
qui la	la qui (G1)	1
seinte loy	la sainte foi (G1)	1
il l'eveschié	la seignorie en habit de moine (G1)	1
soloient	la souloient (G1)	1
ses granz vertuz	la vertu nostre Seigneur (G1)	1
lez et hisdeus et cruel	laide et noire et crueuse (G1)	1
vileinement	laidement (G1)	1
la dedenz	laiens (G1)	1
la dedenz	laienz et toutes heures (G1)	1
lever	laver (G1)	1
la	le (C2 C3 G1)	5
bailla la coupe	le bailla (G1)	1
baillast	le baillast (G1)	1
l'embatroit	le batroit (G1)	1
la besoigne	le besoing (G1)	1
les  trespassanz	le chemin (G1)	1
le conmencierent a escharnir	le conmencierent a gaber (G1)	1
devez bien croire	le devez croire (G1)	1
devoit	le devoit mie (G1)	1
lessier a mengier en	le estrangier de (G1)	1
l'en detint et retraist	le fist atargier (G1)	1
la glorieuse vie qi toz tens duerra: ne ja ne prendra fin	le glorieus siege des sainz ciels (G1)	1
la feste del jor	le jour de la feste (G1)	1
la vesteüre	le mantel (G1)	1
le pueple	le monde (G1)	1
la poitrine	le piz (G1)	1
le roiaume	le regne (G1)	1
seinz Martins	le saint hom saint Martin (G1)	1
le serjant	le sergent au consse (G1)	1
signum crucis	le signe de la croiz (G1)	1
et qi tout ce vit le nos raconte	le tesmoigne et reconte (G1)	1
l'entraioient	le traioient en tel maniere (G1)	1
l'arcevesqié	le veschié (G1)	1
proprement le vit	le vit premierement (G1)	1
en l'eglisse	leanz (G1)	1
ses	les (G1)	3
lumieres	les lumieres (G1)	1
ses oevres	les oeuvres saint Martin (G1)	1
cez choses qi sont petites	les petites choses en pes (G1)	1
hauz cuens	les plusors (G1)	1
les covroient de blans dras, si les		
                comportoient	les portoient et si les couvroient de blanz dras (G1)	1
deguerpisse	lesse (G1)	1
li	leur (G1)	2
conmanda	leur conmanda (G1)	1
si parla et lor dist	leur dist tiex paroles (G1)	1
lor cuers et lor ententes	leur ententes et leur cuers (G1)	1
faisoit	leur fesoit (G1)	1
lor guerissons	leur garisons et leur regnes (G1)	1
son propre patron	leur propre patremoine (G1)	1
releverent de terre	leverent (G1)	1
lor	li (G1)	7
i ala por lui amener	li amena tantost (G1)	1
et si erent	li ancien estoient (G1)	1
li beneoiz chevaliers seinz Martins	li beneoiz le tres saint chevalier Martin (G1)	1
voloit li bons archevesqes	li bons evesques vouloit (G1)	1
comandast	li conmandast (G1)	1
lor demoustrast	li demoustrassent (G1)	1
disoit erent males	li disoit estoient mauvaises (G1)	1
dist	li dist (G1)	2
respondi seinz Martins. et si dist	li dist saint Martin (G1)	1
l'avoit grevé	li estoit agregiee (G1)	1
ou	li liex ou (G1)	1
s'en departirent li oisel	li oisel s'en partirent (G1)	1
recoumença	li reconmença (G1)	1
respondi	li respondi (G1)	1
d'un	li saint (G1)	1
seinz Martins	li saint hom (G1)	3
a evesqe en la cité de Tors li seinz hom	li sainz hom ordenez a evesque (G1)	1
li hom	li seinz hom (C3 G1)	1
se movoient	li trembloient (G1)	1
disoit	lisoit (G1)	1
lonc tens	longuement (G1)	1
eü mout longement	longuement eü (G1)	1
dementieres	lors (G1)	1
soi	lui (G1)	1
la mere nostre Signor Jesu Crist	ma Dame sainte Marie (G1)	1
demeinent	mainent (G1)	1
pluiseurs seintes oevres	maintes oevres saintes (G1)	1
mesoncele	maison (G1)	1
malveses	males (G1)	1
demenee	malmenee (G1)	1
guisse	maniere (G1)	1
fole	mauvaise (G1)	1
fole	mauveses (G1)	1
sera	me sera (G1)	1
meïsmes	meesmement (G1)	1
amenerent	menerent (G1)	1
ensamble o lui mengeroit	mengeroit avec lui (G1)	1
mentent	mentoient (G1)	1
esmervellier	merveillier (G1)	1
porpensoient	merveilloient (G1)	1
cez	mes (G1)	3
entremis	meslez (G1)	1
meson	mesnie (G1)	1
li seinz hom	messires saint Martin (G1)	1
pasteur	mestre (G1)	1
si entendist	meïst en l'escouter grant entente (G1)	1
son chemin	mi sa voie (G1)	1
et 	mie (G1)	1
apris n'acostumé	mie acoustumé (G1)	1
pas mout loing	mie granment (G1)	1
receü	mie receü (G1)	1
mie	mie, ce cuit (G1)	1
meins estre	mielz (G1)	1
remise	mis (G1)	1
granz torbes	molt (G1)	2
por ce	molt de ce (G1)	1
Li empereres si fu molt liez	molt fu liez li emperieres de grant maniere (G1)	1
granz a desmesure	molt grant et demesuree (G1)	1
en tel point	molt por lui einssi a malaise (G1)	1
environ li mout dolent	molt pour lui dolent (G1)	1
povre  home nuz	molt povre nu (G1)	1
siecle	monde (G1)	1
del cors	monseigneur (G1)	1
seint Martin	monseigneur saint Martin (G1)	1
oevres	mors (G1)	1
n'avoit se pou non devantde tens sans vie	mort un poi devant (G1)	1
tres cruieus	mortiex (G1)	1
demostrast	moustrast (G1)	1
demostré	moustré (G1)	1
n'orent poor de princes	n'avoient nule paour d'espees (G1)	1
n'en avoit ne poor	n'avoit du deable paour (G1)	1
novelement	n'avoit encor se petit non (G1)	1
ne l'en avoit fait premierspremiers fet conmandement ou signe	n'en donnoit congié, si cuida ?? li saint hom li feïst	
                signe (G1)	1	
entendoit	n'entendoit (C3 G1)	1
noient. ne sont	n'estoient (G1)	1
encor n'estoient mie bien affermez en la		
                seinte creance	n'estoient mie encore en ferme creance ne en vraie (G1)	1
del travail sosfrir n'estoit mie		
                veincuz	n'estoit encor mie lassez de travail soffrir (G1)	1
n'avoient	n'i avoit (G1)	1
n'estoit la nus hom	n'i ot celui (G1)	1
ne	n'il (G1)	1
n'osoit	n'osoit mie (G1)	1
n'entent	n'ot eut (G1)	1
non	ne (G1)	7
et ensamble o	ne avec (G1)	1
et corone	ne coronne d'or (G1)	1
n'en cuidoit	ne cuidoit mie (G1)	1
non mie grantlonc terme trespassé	ne demora mie (G1)	1
ne	ne il (G1)	1
del empire	ne l'empire (G1)	1
nes osa	ne l'osa (G1)	1
ne	ne n' (G1)	1
et de nule rien n'ert sostenue	ne n'estoit de nule chose soustenue (G1)	1
n'i	ne n'i (G1)	1
Ne	ne ne (G1)	2
car il ne cessoit	ne ne finoit (G1)	1
ne pot onques estre menez a ce	ne ne volt onques a ce estre menez (G1)	1
qe son mantel	ne nule autre creature que son mantel (G1)	1
ne misericorde	ne nule misericorde (G1)	1
n'i porroit durer	ne pooit durer en nule maniere (G1)	1
pluiseurs	ne sai qans (G1)	1
n'en pueent estre	ne seront ja (G1)	1
je ne vous sai dire	ne vos sai a dire (G1)	1
nonpor qant	nequedent (G1)	2
n'ot	non (G1)	2
et nient	non mie (G1)	1
nonsachanz	nonchalanz (G1)	1
de Deu	nostre Seigneur (G1)	1
Dex	nostre Sire (G1)	1
les	noz (G1)	1
fait au povre home nul bien	nul bien fait au povre home (G1)	1
rieng	nule chose (G1)	1
chose nule	nule creature (G1)	1
nul	nus (G1)	2
tuit cil qui  a lui venoient i recevoient		
                santé	nus malades ne venoit a lui qui molt tost n'eüst santé receüe (G1)	1
nus	nus moines (G1)	1
eü ne doleur ne bleceüre	onques eu nule bleceüre (G1)	1
onques	onques si tost (G1)	1
ensivoient	ont (G1)	1
rot	ot (C2 C3 G1)	1
encovença	ot en couvent (G1)	1
Si	ou (G1)	1
ices choses oï	oï ces choses (G1)	1
vos veoir	oïr (G1)	2
la pes entre	pais en (G1)	1
feire la pes	pais faire (G1)	1
et 	par (G1)	3
par ce il	par ce qu'il (C2 C3 G1)	1
del cors de celui par derriers	par desriere de celui (G1)	1
envers nostre Signor par la doctrine del		
                seint home	par la volenté de nostre seigneur et par la doctrine du saint	
                home (G1)	1	
a pluisors croire par lor folies	par leur folies les pluseurs croire en lui (G1)	1
mie avoir pardon	pardon avoir (G1)	1
parmenable	pardurable (G1)	1
fin	parfin (C2 C3 G1)	1
par mi	parmi le milieu (G1)	1
departi	parti (G1)	2
parz	parties (G1)	1
trestorner ne partir	partir ne destorner en nule maniere (G1)	1
mie	pas (G1)	2
mie volentiers deguerpir	pas deservir (G1)	1
il ne le veoient mie	pas ne le veoient (G1)	1
trespassa	passa (G1)	1
se mut: ne pas avant ne		
                pas arriere	passa avant ne arriere (G1)	1
trespercerai. et trespasserai	passerai et trespercerai (G1)	1
trespassé	passé (C2 C3 G1)	2
pensoient	penserent (G1)	1
pooit	peüst (G1)	1
seüst fere	peüst fere (G1)	1
tout ardant	plain de grant ardure (G1)	1
tout plenierement	plainement (G1)	1
pleur	plains (G1)	1
pueples	plainz (G1)	1
la pleniere bataille	pleniere bataille (G1)	1
pleinement	plenierement (G1)	1
loist	plest (G1)	1
autre oevre	plus (G1)	2
plus cler qe nule clarté ne qe nule lumiere	plus que nule autre clarté de nule lumiere (G1)	1
li auqant	pluseurs (G1)	2
evesqes	pluseurs evesques (G1)	1
meintes	plusieurs (G1)	1
poissance	poesté (G1)	1
poez veoir	poez (G1)	2
q'il peüssent	por (G1)	2
pooit	pot (G1)	2
de	pour (G1)	6
tantost	pour ce (G1)	2
por ce	pour ce qu'il vouloit (G1)	1
Et por ce	pour ce que (G1)	1
tuer le seint home	pour lui ferir (G1)	1
q'a pou	pour poi (G1)	1
coment	pour quel maniere (G1)	1
povre	povre home (G1)	1
visiter	preechier (G1)	1
prestres	prelas (G1)	1
poindera	prendra (G1)	1
ja estoit pres qe morte	pres estoit de morte (G1)	1
seinz hom	preudom (G1)	2
premiers	primes (G1)	1
esprist el fuerre	prist en l'estrain (G1)	1
proisme	prochain ami (G1)	1
hastivement	prochainement (G1)	1
feïssent lor orissons a	proiassent (G1)	1
parole	proiere (G1)	1
dit	promis (G1)	1
si	puis (G1)	5
puis	puis cele heure (G1)	1
toz tens aprés	puis touz tanz (G1)	1
com	qant (G1)	1
ou	qe (G1)	1
qant	qu' (G1)	1
cil qi	qu'il (G1)	9
qe se ce fust	qu'il feïst (G1)	1
contreval	qu'il fist contreval (G1)	1
qe meintenant manda il	qu'il manda (G1)	1
le porsivoient	qu'il moustroit et enseignoit (G1)	1
qe nul bien ne li firent	qu'il n'i ot nul qui bien li feïst (G1)	1
qi en la croiz li furent fetes	qu'il ot en la croiz (G1)	1
et il fu repairiez	qu'il retorna arriere a sa ciaulle (G1)	1
une partie d'els aler encontre	qu'une des parties d'els alast encontre (G1)	1
com	quant (G1)	4
par ce qu'il a eus les		
                atouçoient	quant il en estoient atouchié (G1)	1
c'onqes	que (G1)	11
qi	que elle (G1)	1
c'on	que l'en (G1)	1
un pou de vil fuerre desoz lui metre	que l'en li meïst un poi d'estrain souz lui (G1)	1
qui c'onqes	que qui onques (G1)	1
qi a sa feme iert prise	que sa fame avoit prise (G1)	1
q'il	qui (G1)	7
se descordoient	qui ainssi les desheritoient (G1)	1
q' il avoit	qui avoit (G1)	1
et les seintes reliqes et les croiz		
                  et .vii. cierges i furent aportez tos ardanz	qui avoit aportees les croiz et les saintes reliques et .vii. cierges ardans (G1)	1
qe bien peüssent avoir fait	qui bien le poïssent faire (G1)	1
c'on en lui veoit	qui en lui estoit (G1)	1
meïst sa mein qi dervez estoit	qui estoit desvez meïst sa main (G1)	1
q'il les enmeine	qui les enmeine (C3 G1)	1
li	qui li (G1)	1
des plus  hardiz	qui plus estoit hardiz (G1)	1
cuida	quida et crut (G1)	1
quel chose	quoi (G1)	1
