raconterent	racontent (C2 D E2)	1
premiers	premereins (C2 C3 D E2 M1 N)	1
Je sui  Crist	Jhesu Crist (C2 D E2)	1
je sui Crist	je suis Jhesu Crist (E2 G1)	1
fumiere	fumee (D E2 G1)	1
ja (#C3)	ije (C1 C2 D E2 G1 M1 N)	1
les	nos (E2 G1)	1
encontre	contre (E2 G1 N)	1
feire	fere a nous (E2)	1
ne sousfrisse	a fere (D E2)	1
des	des cors aus (D E2)	1
costume	acostumé (E2 G1 M1)	1
tenvene	tendre (D E2)	1
male aise	malese (E2)	1
deseur	seur (E2 M1 N)	1
esprist el fuerre	prist on fuerre (E2)	1
car il	car il estoit en freeur et (C2 D E2)	1
qe	si que (D E2)	1
signum crucis	le signe de la croiz (D E2 G1)	1
autre	nul (E2)	1
qe feïssent	ne plus que (E2)	1
roses	rousees (C2 C3 D E2 N)	1
parmenable	pardurable (E2)	1
grant piece le tens	grant piece devant le temps (E2)	1
devoit	deüst (E2)	1
lonc tens	longuement (E2 G1 M1 N)	1
bon	bien (E2)	1
c'est	ce (E2)	1
maniere	martire (E2)	1
et si	ainsinc (E2)	1
desertes	diverses (C2 D E2 G1)	1
arrester	n'arester (E2)	1
humeins cors	cors humains (E2)	1
oiseaus	eulz (E2)	1
conmander	conmendement (E2)	1
faillir	deffaillir (C2 D E2 G1)	1
entor	environ (C2 C3 D E2)	1
si dist	et si leur dist (C2 D E2)	1
aemplir	acomplir (E2 G1 N)	1
terre	terre non (E2)	1
desoz lui metre	metre en son lit (E2)	1
s'en ira	s'en vait (D E2 G1)	1
li seinz	li serjanz (E2)	1
resplendissoit	resplandissanz (E2)	1
mostroit	se monstra (E2)	1
surrection	resurrection (D E2 M1)	1
demenoient	i demenerent (E2)	1
plenierement	plainement (E2)	1
tençon	contençon (D E2 G1)	1
une grant tençoncontençontencela contençon granz et une discencionune grant tence et une grans discordeune grans tence et une grans tens et une grans		
                    discentions leva	si i ot une grant contençon (E2)	1
nous ena nous lessiez	vous en lessiez a nous (E2)	1
trestotes	toutes (E2)	1
clamer	avoir (E2)	1
nul	un seul (C2 D E2 G1)	1
assamblé	tuit assemblez (C2 D E2)	1
aval	contreval (E2 G1 M1 N)	1
de Viane	du rivage (E2)	1
Loire	Laire (E2)	1
li Poitevin	cil de Poitiers (E2)	1
departir	partir (E2)	1
tornerent	retornerent (E2)	1
Gracien	Gacien (C2 C3 D E2 N)	1
trespassement	trespassant (E2)	1
l'escriture	escriture (E2)	1
le cuer de l'eglyse	l'yglise (E2)	1
entendoit	n'entendoit (C3 D E2 G1 M1)	1
releverent	leverent (D E2 G1)	1
premiers	premierement (D E2)	1
eures	l'eure (E2)	1
trestot	de tout (E2)	1
siecles	regnes (E2)	1
del cors	monseigneur (E2 G1)	1
eslevez	esleuz (C2 C3 D E2 G1)	1
beneïr	beneistre (D E2)	1
a	et a (C2 C3 D E2)	1
le	lei (E2)	1
le	lai (E2)	1
sorent	se sorent (C2 C3 D E2 G1)	1
Et	En (E2)	1
revellierent	veillierent (D E2)	1
car	par ce que (D E2)	1
remueve	remut (D E2)	1
s'asistrent	s'asentirent (D E2 G1)	1
si i furent tresq'au tierz jorjusques au tiers	tresqu'au tiers jour et furent (E2)	1
jeunes	ymnes (D E2)	1
qart	tierz (C2 D E2)	1
manderent	demanderent (C2 C3 D E2 G1)	1
n'en	ne le (E2)	1
et qe	et ce que (C2 D E2)	1
